0 | 5.884727891156462
1 | 5.682298624754414
3 | 5.686019184652284
5 | 5.589685314685307
6 | 5.558076923076924
7 | 5.623555555555556
8 | 5.6436559139784945
9 | 5.531688102893892
10 | 5.367346491228068
11 | 5.623524229074893
12 | 5.514203323558167
13 | 5.4137142857142875
14 | 5.6300829875518605
15 | 5.675786802030462
16 | 5.977781299524564
17 | 5.663159280386124
18 | 5.673410507569015
20 | 5.609209621993118
22 | 6.001097046413501
24 | 5.6376630434782635
26 | 5.454519230769231
28 | 5.721257575757575
30 | 5.545238095238091
31 | 5.911222222222223
33 | 5.5500845410628035
34 | 5.727325349301403
36 | 5.646715246636771
37 | 5.793583138173306
39 | 5.694285714285713
40 | 5.584138248847925
41 | 5.484488188976376
42 | 5.793762057877815
43 | 5.567500000000002
44 | 5.6295686619718275
46 | 5.602873176206511
48 | 5.379108433734938
49 | 5.551745856353594
51 | 5.781960297766744
52 | 5.99034782608696
53 | 5.626886543535621
54 | 5.61183076923077
55 | 5.618513513513516
56 | 5.58216684723727
58 | 5.553345029239769
60 | 5.7912844036697235
61 | 5.769739130434782
62 | 5.461428571428575
63 | 5.383933649289101
64 | 5.566834804539717
65 | 6.03761565836299
66 | 5.486504610226318
68 | 5.514428571428566
69 | 5.482521367521367
70 | 5.72604651162791
72 | 5.615313243457578
73 | 5.6036936936936925
74 | 5.7583943881527615
75 | 5.69105734767025
76 | 5.615422360248442
77 | 5.620127906976744
78 | 5.667649253731334
79 | 5.679407496977021
81 | 5.629444697314518
82 | 5.646363115693007
83 | 5.6473279524214135
84 | 5.661678502259511
85 | 5.716115779645196
86 | 5.697690288713911
87 | 5.632719729563618
88 | 5.598741818181817
89 | 5.477669039145907
90 | 5.620914194065759
91 | 5.6208933933934
92 | 5.711111111111108
94 | 5.585945129624972
95 | 5.693706070287548
96 | 5.601876531112204
97 | 5.7440740740740726
98 | 5.6282478632478545
99 | 5.529369183040331
100 | 5.608603603603603
101 | 5.522484848484849
102 | 5.573145820238851
103 | 5.591887372013649
104 | 5.468169014084508
105 | 5.515980484734019
106 | 5.464353629976584
107 | 5.716004415011033
108 | 5.549083155650318
109 | 5.592528276779774
110 | 5.667796610169494
111 | 5.517440526762959
112 | 5.5438764044943865
113 | 5.550140873415173
114 | 5.560046798029561
115 | 5.571667732992102
116 | 5.589672364672365
117 | 5.616339958875942
118 | 5.617723281864969
119 | 5.540951128643441
120 | 5.567153674832963
121 | 5.48803921568627
122 | 5.540947368421053
123 | 5.580144046815222
125 | 5.5227919176219284
126 | 5.53731750219877
129 | 5.6218569157392775
130 | 5.551121951219511
131 | 5.556216908625103
132 | 5.491876355748384
133 | 5.508918296892973
134 | 5.530480461242796
135 | 5.4633367983367975
137 | 5.489259855189058
138 | 5.633548185231548
139 | 5.742169117647063
140 | 5.564204860043049
142 | 5.585467980295567
144 | 5.651540880503147
145 | 5.607966242390703
146 | 5.601088646967341
148 | 5.644591229020023
149 | 5.602605898964533
150 | 5.573368700265255
151 | 5.569812834224602
152 | 5.438032056990211
153 | 5.684687499999998
154 | 5.586741573033707
155 | 5.506979982593557
156 | 5.668382352941178
157 | 5.660154440154442
158 | 5.550502793296093
159 | 5.542140520551847
160 | 5.353256880733949
161 | 5.394315937940762
162 | 5.510423155576524
163 | 5.653148936170218
164 | 5.953165829145727
165 | 5.599783393501808
166 | 5.730425531914893
167 | 5.459235294117643
168 | 5.557761194029855
169 | 5.558224299065416
170 | 5.569440152145493
171 | 5.302254826254824
172 | 5.621559633027514
173 | 5.818056872037914
174 | 5.6445802047781575
175 | 5.631666666666665
176 | 5.838500000000004
177 | 5.5663075722092135
178 | 5.595807036634022
179 | 5.608647540983608
180 | 5.607313829787238
181 | 5.419096774193547
182 | 5.56729592830703
185 | 5.746154562383606
186 | 5.636806114239743
187 | 5.586734693877551
188 | 5.711756756756759
189 | 5.567899543378998
190 | 5.671585160202362
191 | 5.547675276752768
192 | 5.5329702970297046
194 | 5.564730864197519
195 | 5.616925601750535
196 | 5.56269195820081
197 | 5.449140474663249
198 | 5.404349775784753
199 | 5.342620481927708
200 | 5.562160163223669
201 | 5.671895161290329
202 | 5.540024330900243
203 | 5.454381107491861
204 | 5.448307567127742
205 | 5.507961288275425
206 | 5.440501089324623
208 | 5.473205997124662
209 | 5.387422721008068
210 | 5.464342984409796
212 | 5.462283333333338
213 | 5.511807050092761
214 | 5.457673568818509
218 | 5.481256664127954
220 | 5.5425414364640995
221 | 5.552354166666671
222 | 5.666095238095239
223 | 5.506402640264028
224 | 5.607009345794394
225 | 5.559198489299205
226 | 5.558302047781563
227 | 5.403719298245616
228 | 5.7806015037593985
229 | 5.415473684210528
231 | 5.534334203655354
232 | 5.547212389380526
235 | 5.611611111111106
236 | 5.6148333333333325
239 | 5.5978738738738745
240 | 5.490156862745092
241 | 5.57616935483871
242 | 5.552070052539399
243 | 5.442905225863594
244 | 5.513470483005364
245 | 5.390520344287952
246 | 5.4603921568627385
248 | 5.342084432717676
249 | 5.510973084886131
250 | 5.517262510602202
254 | 5.461003460207611
255 | 5.411805555555555
256 | 5.53847138554217
257 | 5.494071082390953
258 | 5.564464562855671
259 | 5.644276169265031
260 | 5.690689655172416
261 | 5.455683229813661
262 | 5.811774193548388
264 | 5.756009280742462
265 | 5.766796116504852
266 | 5.705651162790696
267 | 5.523874501992022
268 | 5.733925353925352
269 | 5.484589665653495
270 | 5.6226838448175975
272 | 5.29809523809524
273 | 5.650341463414634
274 | 5.516151419558358
275 | 5.651255850234006
277 | 5.637075471698118
278 | 5.6501313320825535
279 | 5.58513218098627
280 | 5.64745393634841
281 | 5.502513661202187
282 | 5.56377156299007
284 | 5.703863636363633
287 | 5.514384151593452
288 | 6.07212962962963
289 | 5.582731762917931
290 | 5.560058997050149
291 | 5.712923857868031
293 | 5.550495867768596
294 | 5.617831241283121
295 | 5.64746102449889
298 | 5.6070186335403704
299 | 5.424685421994882
300 | 5.400684624017958
301 | 5.379167165967646
302 | 5.604059384482013
303 | 5.844107142857146
305 | 5.659968553459123
306 | 5.544800796812748
307 | 5.642076788830715
308 | 5.589340659340658
309 | 5.56761720263464
311 | 5.635978915662644
313 | 5.526129032258065
314 | 5.530837314558703
316 | 5.6171631205673735
317 | 5.577863247863241
318 | 5.750205655526993
319 | 5.743703007518795
320 | 5.572056161831255
322 | 5.472832618025754
326 | 5.554403306354405
329 | 5.562831295843519
332 | 5.591992321681147
333 | 5.6742916957431975
334 | 5.998601398601397
336 | 5.615782939527445
337 | 5.615260172143989
338 | 5.825263157894739
341 | 5.668936170212767
342 | 5.620103982300876
343 | 5.619013472403292
345 | 5.583539062499998
346 | 5.585153344986497
347 | 5.358695454545452
348 | 5.460947368421054
349 | 5.711807526218384
353 | 5.675472312703582
354 | 5.602058465286242
355 | 5.602440191387565
356 | 5.5610968569595975
358 | 5.562221290863373
359 | 5.538823529411764
361 | 5.636413043478262
362 | 5.678092105263156
363 | 5.454460431654677
364 | 5.454460431654677
365 | 5.602681730600805
367 | 5.491300448430496
368 | 5.514549549549547
369 | 5.558943251788984
370 | 5.643000000000001
372 | 5.64859765051395
373 | 5.354523160762943
374 | 5.461555555555555
375 | 5.5963673469387745
376 | 5.559983100971708
377 | 5.488037718904354
378 | 5.5937777777777775
379 | 5.651760563380282
380 | 5.5882563052106065
382 | 5.783159898477156
383 | 5.628335557928456
